transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,total_amount
TXN650079,CUST2831,Rohan Raval,53,Male,P4688,Chair,Furniture,4,11172,Debit Card,2023-04-18,05:02:52,pending,44688
TXN594733,CUST5921,Kismat Saran,25,Male,P7611,Smartwatch,Electronics,3,300,Credit Card,2023-06-21,17:02:00,returned,900
TXN221924,CUST8190,Indrajit Ramachandran,20,Male,P6910,T-Shirt,Clothing,5,22460,Debit Card,2023-03-04,04:02:22,delivered,112300
TXN137547,CUST4609,Seher Solanki,22,Male,P3068,Vegetables,Groceries,3,7122,EMI,2023-02-02,19:09:29,delivered,21366
TXN299449,CUST7228,Saira Ahluwalia,60,Male,P8146,Jacket,Clothing,5,23075,Cash,2023-11-27,05:50:53,returned,115375
TXN569249,CUST3948,Rohan Kalla,50,Male,P6700,Sofa,Furniture,4,13596,EMI,2023-12-31,17:39:08,cancelled,54384
TXN570929,CUST7134,Madhav Vora,59,Male,P6592,Watch,Accessories,5,17375,Credit Card,2023-03-28,22:04:01,pending,86875
TXN639018,CUST5410,Onkar Devan,44,Male,P7208,Jacket,Clothing,2,8904,Credit Card,2023-02-06,06:47:32,cancelled,17808
TXN589640,CUST5410,Onkar Devan,44,Male,P8943,Textbook,Books,3,5454,Debit Card,2023-10-05,19:03:40,returned,16362
TXN988697,CUST2687,Lakshay Subramaniam,27,Male,P9959,Magazine,Books,3,11433,EMI,2023-12-09,19:05:32,cancelled,34299
TXN965334,CUST6970,Sara De,51,Male,P2254,Dining Table,Furniture,4,7364,EMI,2023-01-16,08:59:51,delivered,29456
TXN439826,CUST7409,Rohan Krish,25,Male,P4006,Rice,Groceries,2,6000,Credit Card,2023-11-24,04:21:15,pending,12000
TXN262707,CUST5419,Nitara Ahuja,57,Male,P3189,Shirt,Clothing,5,16950,Credit Card,2023-05-06,14:09:13,returned,84750
TXN235086,CUST7654,Mamooty Arya,52,Male,P9971,Milk,Groceries,3,7530,EMI,2023-12-20,14:11:44,cancelled,22590
TXN362694,CUST9382,Miraan Jayaraman,26,Male,P9765,Notebook,Books,3,14511,UPI,2023-02-12,03:25:17,returned,43533
TXN270293,CUST1141,Ira Varughese,31,Male,P2772,Headphones,Electronics,1,4648,Cash,2023-08-15,09:11:29,pending,4648
TXN959020,CUST5204,Romil Grewal,36,Male,P9926,Belt,Accessories,4,17528,UPI,2023-03-20,07:10:43,delivered,70112
TXN714077,CUST4106,Anahita Doctor,52,Male,P5999,T-Shirt,Clothing,5,3705,EMI,2023-11-28,00:08:27,returned,18525
TXN193139,CUST4091,Vedika Kakar,28,Male,P3618,Jacket,Clothing,5,9715,Credit Card,2023-08-11,15:04:28,returned,48575
TXN800766,CUST1622,Rati Jayaraman,35,Male,P6188,Sunglasses,Accessories,2,4992,UPI,2023-02-21,06:43:13,pending,9984
TXN150453,CUST5979,Mehul Mall,38,Male,P8110,Sunglasses,Accessories,5,24815,UPI,2023-07-06,20:36:53,returned,124075
TXN947544,CUST2547,Dhanuk Dani,23,Male,P8074,Smartphone,Electronics,1,3318,EMI,2023-08-10,07:01:05,returned,3318
TXN561233,CUST8166,Uthkarsh Tak,25,Male,P2690,Shirt,Clothing,1,2716,EMI,2023-08-15,14:44:36,pending,2716
TXN527195,CUST9635,Vihaan Golla,55,Male,P4509,Watch,Accessories,4,2600,EMI,2023-06-25,22:01:33,returned,10400
TXN340502,CUST2204,Himmat Bahl,20,Male,P3286,Fruits,Groceries,3,6246,Cash,2023-06-25,10:23:34,delivered,18738
TXN847554,CUST7358,Devansh Shankar,36,Male,P3724,Bed,Furniture,2,4012,Credit Card,2023-03-27,21:58:26,pending,8024
TXN149419,CUST8166,Uthkarsh Tak,25,Male,P4165,Bed,Furniture,1,1857,Debit Card,2023-08-08,10:26:58,returned,1857
TXN829454,CUST1622,Rati Jayaraman,35,Male,P2852,Rice,Groceries,1,3441,UPI,2023-02-23,12:42:50,pending,3441
TXN586478,CUST5531,Azad Apte,35,Male,P9058,Wallet,Accessories,5,10230,UPI,2023-12-19,01:15:05,pending,51150
TXN600527,CUST9382,Miraan Jayaraman,26,Male,P7070,Notebook,Books,3,9210,Cash,2023-07-08,14:38:57,delivered,27630
TXN219135,CUST9892,Vihaan Sood,24,Male,P4139,Tablet,Electronics,1,1194,Debit Card,2023-08-29,17:07:23,delivered,1194
TXN594960,CUST1176,Kartik Chakraborty,39,Male,P1423,Sweater,Clothing,1,1243,Credit Card,2023-01-27,12:19:45,returned,1243
TXN871001,CUST8484,Navya Sidhu,43,Male,P7797,Tablet,Electronics,1,3636,Debit Card,2023-06-27,20:40:31,cancelled,3636
TXN359217,CUST5531,Azad Apte,35,Male,P9528,Tablet,Electronics,5,955,UPI,2023-03-06,17:49:48,delivered,4775
TXN741103,CUST6683,Azad Sastry,55,Male,P1126,Jeans,Clothing,5,3610,UPI,2023-09-29,20:36:25,pending,18050
TXN761402,CUST7985,Prisha Rastogi,40,Male,P5309,Magazine,Books,4,10644,Credit Card,2023-07-02,23:22:31,cancelled,42576
TXN563242,CUST2744,Arnav Baral,47,Male,P1238,Comics,Books,4,14604,Debit Card,2023-04-23,23:47:06,pending,58416
TXN128628,CUST5419,Nitara Ahuja,57,Male,P7197,Sofa,Furniture,2,3152,Credit Card,2023-03-29,19:19:59,delivered,6304
TXN288845,CUST3837,Oorja Kuruvilla,49,Male,P5362,Tablet,Electronics,4,13944,Debit Card,2023-12-06,08:33:55,pending,55776
TXN101317,CUST9892,Vihaan Sood,24,Male,P7267,Notebook,Books,3,13200,Debit Card,2023-08-17,04:56:24,returned,39600
TXN236006,CUST2450,Rhea Rastogi,18,Male,P7546,Chair,Furniture,2,8324,EMI,2023-08-24,05:00:27,pending,16648
TXN784307,CUST4869,Indranil Mander,31,Male,P5762,Comics,Books,3,11937,UPI,2023-06-18,01:54:50,delivered,35811
TXN786510,CUST2278,Vihaan Ghosh,40,Male,P1696,Dining Table,Furniture,3,5631,EMI,2023-05-14,08:34:32,delivered,16893
TXN105402,CUST8390,Anahita Bhagat,59,Male,P9146,Dining Table,Furniture,1,3734,Debit Card,2023-03-11,09:06:37,cancelled,3734
TXN345839,CUST3885,Ojas Bhargava,25,Male,P8384,Watch,Accessories,3,651,EMI,2023-12-08,04:32:15,delivered,1953
TXN765543,CUST4649,Sana Issac,20,Male,P9478,Milk,Groceries,1,2919,Debit Card,2023-02-25,11:23:55,delivered,2919
TXN629509,CUST7889,Sara Kaul,55,Male,P5585,Jeans,Clothing,3,3678,EMI,2023-04-22,01:49:49,pending,11034
TXN935260,CUST6183,Saksham Dhaliwal,24,Male,P4130,Smartwatch,Electronics,5,22465,Debit Card,2023-04-07,14:35:35,delivered,112325
TXN403520,CUST7985,Prisha Rastogi,40,Male,P8590,Smartphone,Electronics,3,14055,Cash,2023-08-09,15:37:54,delivered,42165
TXN442367,CUST9709,Suhana Sule,26,Male,P1094,Comics,Books,5,5905,EMI,2023-09-16,07:23:31,delivered,29525
TXN484541,CUST2370,Suhana Raju,51,Male,P4751,Rice,Groceries,3,7212,UPI,2023-10-23,04:25:13,delivered,21636
TXN557055,CUST5204,Romil Grewal,36,Male,P9232,Sweater,Clothing,1,4469,Cash,2023-12-10,05:30:42,cancelled,4469
TXN413727,CUST4869,Indranil Mander,31,Male,P6689,Notebook,Books,4,18508,UPI,2023-09-27,19:30:32,delivered,74032
TXN193686,CUST4609,Seher Solanki,22,Male,P1147,Fruits,Groceries,4,13644,Cash,2023-09-28,03:01:30,pending,54576
TXN929866,CUST4810,Raghav Arya,22,Male,P7496,Notebook,Books,3,1428,Credit Card,2023-04-11,15:40:47,pending,4284
TXN792075,CUST2278,Vihaan Ghosh,40,Male,P5543,Wallet,Accessories,3,8409,Debit Card,2023-08-06,15:55:14,delivered,25227
TXN625607,CUST5419,Nitara Ahuja,57,Male,P9096,Sweater,Clothing,5,8445,Debit Card,2023-06-06,00:41:01,cancelled,42225
TXN178349,CUST4091,Vedika Kakar,28,Male,P9027,Smartphone,Electronics,2,8836,Credit Card,2023-10-14,00:29:13,pending,17672
TXN234143,CUST2370,Suhana Raju,51,Male,P6717,Jeans,Clothing,1,524,Debit Card,2023-12-17,07:59:39,cancelled,524
TXN512682,CUST8622,Anya Bal,51,Male,P3231,Handbag,Accessories,3,798,Credit Card,2023-04-30,08:30:53,returned,2394
TXN970673,CUST9534,Indrajit Shah,57,Male,P2702,Smartwatch,Electronics,2,2692,UPI,2023-03-11,08:24:32,cancelled,5384
TXN162878,CUST7250,Faiyaz Dubey,18,Male,P5683,Jacket,Clothing,4,2948,Credit Card,2023-10-21,23:04:52,pending,11792
TXN156583,CUST4869,Indranil Mander,31,Male,P9591,Chair,Furniture,5,5845,Credit Card,2023-07-04,18:35:35,cancelled,29225
TXN985663,CUST1401,Damini Raju,49,Female,P3367,Notebook,Books,5,8130,EMI,2023-01-24,01:40:38,cancelled,40650
TXN432798,CUST1003,Mahika Saini,35,Male,P5717,Dining Table,Furniture,3,2346,EMI,2023-04-30,05:46:48,cancelled,7038
TXN582746,CUST2278,Vihaan Ghosh,40,Male,P3560,Tablet,Electronics,4,12652,Credit Card,2023-08-01,17:32:59,cancelled,50608
TXN652361,CUST8484,Navya Sidhu,43,Male,P4754,Handbag,Accessories,2,4674,Cash,2023-04-04,09:45:48,returned,9348
TXN300651,CUST2450,Rhea Rastogi,18,Male,P9618,Headphones,Electronics,5,22960,Debit Card,2023-12-02,10:34:37,pending,114800
TXN220688,CUST7228,Saira Ahluwalia,60,Male,P6607,Shirt,Clothing,4,12696,Debit Card,2023-06-28,12:25:01,pending,50784
TXN717994,CUST4869,Indranil Mander,31,Male,P8786,Textbook,Books,4,14584,Credit Card,2023-08-26,00:43:41,pending,58336
TXN407543,CUST6109,Nayantara Kade,36,Male,P6130,Sunglasses,Accessories,4,19196,Debit Card,2023-07-09,06:32:12,pending,76784
TXN576556,CUST2365,Tushar Chakrabarti,50,Male,P6701,Chair,Furniture,1,969,Debit Card,2023-11-03,04:39:16,cancelled,969
TXN606854,CUST7228,Saira Ahluwalia,60,Male,P3988,Dining Table,Furniture,4,12540,EMI,2023-01-10,03:58:54,delivered,50160
TXN656620,CUST7985,Prisha Rastogi,40,Male,P9652,Notebook,Books,2,1862,EMI,2023-06-25,20:03:09,delivered,3724
TXN902488,CUST4360,Hiran Suri,36,Male,P4771,Milk,Groceries,1,2205,Cash,2023-08-20,01:52:10,returned,2205
TXN701714,CUST1207,Kartik Kade,18,Male,P9081,Novel,Books,3,14181,UPI,2023-08-05,11:44:35,pending,42543
TXN683781,CUST1141,Ira Varughese,31,Male,P4205,Wardrobe,Furniture,2,8684,Credit Card,2023-10-27,13:26:02,pending,17368
TXN284930,CUST5781,Dhruv Sarna,49,Male,P4785,Vegetables,Groceries,4,2068,Credit Card,2023-09-01,07:59:50,cancelled,8272
TXN707805,CUST3113,Taran Joshi,25,Male,P3514,Bed,Furniture,1,2585,Debit Card,2023-07-01,05:15:27,returned,2585
TXN983265,CUST5979,Mehul Mall,38,Male,P5620,Smartphone,Electronics,2,7714,UPI,2023-08-13,10:39:32,returned,15428
TXN426516,CUST6782,Ritvik Shroff,21,Male,P3471,Dining Table,Furniture,2,4294,Cash,2023-01-04,10:29:19,delivered,8588
TXN210196,CUST6278,Zoya Bajaj,22,Male,P3724,Smartphone,Electronics,3,10614,Credit Card,2023-07-30,10:38:31,returned,31842
TXN316956,CUST7264,Jayesh Bandi,30,Male,P5939,Rice,Groceries,5,20845,Debit Card,2023-11-22,17:22:05,pending,104225
TXN462422,CUST7147,Adah Ghose,23,Male,P4983,Sunglasses,Accessories,4,13216,Cash,2023-12-19,17:00:03,returned,52864
TXN104932,CUST7147,Adah Ghose,23,Male,P8478,Magazine,Books,2,3740,Cash,2023-10-16,13:18:01,returned,7480
TXN788059,CUST6325,Vanya Buch,46,Male,P4137,Tablet,Electronics,2,6834,Credit Card,2023-04-05,19:50:35,returned,13668
TXN847996,CUST5979,Mehul Mall,38,Male,P2368,Vegetables,Groceries,3,13374,UPI,2023-09-21,13:52:27,returned,40122
TXN517130,CUST7250,Faiyaz Dubey,18,Male,P1283,Magazine,Books,1,336,Debit Card,2023-03-08,07:07:53,returned,336
TXN702651,CUST6970,Sara De,51,Male,P4941,Magazine,Books,1,268,Cash,2023-12-30,02:54:06,delivered,268
TXN573218,CUST1176,Kartik Chakraborty,39,Male,P5798,Watch,Accessories,5,23935,UPI,2023-08-03,04:35:14,cancelled,119675
TXN705579,CUST8190,Indrajit Ramachandran,20,Male,P6265,Smartwatch,Electronics,1,753,Debit Card,2023-02-22,00:10:37,pending,753
TXN397570,CUST1814,Yashvi Lad,57,Male,P4100,Bed,Furniture,1,3580,Credit Card,2023-07-18,15:56:35,pending,3580
TXN645672,CUST8934,Aayush Kara,37,Male,P1463,Jacket,Clothing,2,6982,Debit Card,2023-03-09,00:20:28,returned,13964
TXN207838,CUST8166,Uthkarsh Tak,25,Male,P4779,Comics,Books,3,6114,UPI,2023-07-30,00:05:13,returned,18342
TXN905566,CUST2547,Dhanuk Dani,23,Male,P2272,Sweater,Clothing,2,9578,UPI,2023-06-05,20:45:47,delivered,19156
TXN999518,CUST9534,Indrajit Shah,57,Male,P3231,Belt,Accessories,4,18364,Debit Card,2023-11-15,15:44:05,delivered,73456
TXN527822,CUST7134,Madhav Vora,59,Male,P6572,T-Shirt,Clothing,1,3130,Cash,2023-07-06,12:42:59,delivered,3130
TXN812289,CUST2285,Stuvan Sastry,56,Male,P4664,Vegetables,Groceries,4,7912,UPI,2023-03-01,16:56:33,pending,31648
TXN784049,CUST3948,Rohan Kalla,50,Male,P3317,Smartphone,Electronics,3,3963,Cash,2023-05-08,07:10:44,cancelled,11889
TXN320188,CUST9534,Indrajit Shah,57,Male,P5243,Sunglasses,Accessories,1,4198,UPI,2023-10-04,19:48:09,cancelled,4198
TXN270716,CUST2450,Rhea Rastogi,18,Male,P4025,Jacket,Clothing,4,3456,Cash,2023-09-14,02:12:18,pending,13824
TXN567196,CUST4599,Tarini Sethi,48,Male,P8626,Textbook,Books,4,14880,Credit Card,2023-03-14,04:29:06,pending,59520
TXN325314,CUST5419,Nitara Ahuja,57,Male,P9027,Sweater,Clothing,1,1159,EMI,2023-03-18,20:31:45,cancelled,1159
TXN906217,CUST4810,Raghav Arya,22,Male,P5292,Wardrobe,Furniture,1,3200,UPI,2023-11-11,03:47:21,pending,3200
TXN829412,CUST4649,Sana Issac,20,Male,P6155,Shirt,Clothing,1,4618,Credit Card,2023-05-14,03:17:33,pending,4618
TXN946114,CUST9049,Navya Sarin,42,Male,P5531,Belt,Accessories,3,5343,Debit Card,2023-12-18,02:36:24,cancelled,16029
TXN817742,CUST5419,Nitara Ahuja,57,Male,P8073,T-Shirt,Clothing,5,9000,Debit Card,2023-10-24,18:57:49,cancelled,45000
TXN182350,CUST7409,Rohan Krish,25,Male,P9214,Shirt,Clothing,2,302,Debit Card,2023-12-22,22:52:43,cancelled,604
TXN128551,CUST7228,Saira Ahluwalia,60,Male,P6559,Magazine,Books,5,15460,UPI,2023-10-15,20:45:47,delivered,77300
TXN533964,CUST9725,Dhanush Salvi,30,Male,P4995,Wallet,Accessories,4,5392,Credit Card,2023-03-27,07:16:55,cancelled,21568
TXN184760,CUST9084,Dishani Bawa,32,Male,P8201,Novel,Books,5,12920,UPI,2023-03-17,01:36:11,pending,64600
TXN463102,CUST3948,Rohan Kalla,50,Male,P8317,Handbag,Accessories,5,16180,Cash,2023-04-05,10:58:39,delivered,80900
TXN732624,CUST1654,Chirag Varkey,58,Male,P9906,Watch,Accessories,5,8840,Cash,2023-08-19,07:41:25,delivered,44200
TXN487245,CUST4869,Indranil Mander,31,Male,P8008,Fruits,Groceries,2,3442,EMI,2023-09-03,15:56:03,delivered,6884
TXN985155,CUST2547,Dhanuk Dani,23,Male,P6550,Textbook,Books,2,4492,UPI,2023-02-05,14:25:01,delivered,8984
TXN790792,CUST9635,Vihaan Golla,55,Male,P6291,Rice,Groceries,3,9516,UPI,2023-04-22,10:01:26,cancelled,28548
TXN209891,CUST5272,Keya Krishna,37,Male,P5873,Smartphone,Electronics,2,2284,Debit Card,2023-09-02,04:21:30,returned,4568
TXN224789,CUST6278,Zoya Bajaj,22,Male,P7713,Wheat,Groceries,4,10648,UPI,2023-10-27,13:06:54,returned,42592
TXN539930,CUST1176,Kartik Chakraborty,39,Male,P5272,Fruits,Groceries,4,8896,EMI,2023-12-17,06:37:27,pending,35584
TXN565701,CUST4869,Indranil Mander,31,Male,P8627,Tablet,Electronics,2,4436,UPI,2023-09-26,05:29:09,returned,8872
TXN795845,CUST6396,Jayan Vasa,56,Male,P8046,Rice,Groceries,3,4962,EMI,2023-09-11,05:33:58,pending,14886
TXN626197,CUST9901,Amani Gara,52,Male,P3853,Jeans,Clothing,4,1404,Cash,2023-05-29,04:57:03,cancelled,5616
TXN212784,CUST7879,Sana Mahal,44,Male,P7990,Comics,Books,3,4950,Debit Card,2023-02-22,10:37:36,returned,14850
TXN194604,CUST8166,Uthkarsh Tak,25,Male,P4803,Headphones,Electronics,5,930,UPI,2023-09-03,20:32:18,pending,4650
TXN689943,CUST4410,Akarsh Tara,35,Male,P8537,Milk,Groceries,3,8091,Debit Card,2023-09-13,05:21:23,cancelled,24273
TXN179195,CUST2285,Stuvan Sastry,56,Male,P4430,Rice,Groceries,5,20820,Cash,2023-11-13,18:25:08,delivered,104100
TXN351873,CUST6782,Ritvik Shroff,21,Male,P1164,Novel,Books,2,4698,Debit Card,2023-10-19,12:04:52,cancelled,9396
TXN200027,CUST5272,Keya Krishna,37,Male,P8539,Jeans,Clothing,3,8601,UPI,2023-07-05,03:48:08,returned,25803
TXN302185,CUST3028,Sara Mannan,30,Male,P3289,Belt,Accessories,5,20445,EMI,2023-10-12,06:06:21,delivered,102225
TXN923071,CUST6183,Saksham Dhaliwal,24,Male,P5466,Rice,Groceries,2,4662,Cash,2023-03-12,23:22:04,pending,9324
TXN986677,CUST1799,Damini Bhalla,38,Male,P4113,Sweater,Clothing,3,1209,Cash,2023-05-14,09:56:17,pending,3627
TXN538454,CUST1255,Riya Som,57,Male,P7974,Laptop,Electronics,1,3905,Debit Card,2023-10-30,03:31:37,returned,3905
TXN645619,CUST1207,Kartik Kade,18,Male,P9912,Belt,Accessories,1,1858,Credit Card,2023-09-08,22:38:52,pending,1858
TXN478657,CUST7228,Saira Ahluwalia,60,Male,P1471,Shirt,Clothing,2,1184,UPI,2023-10-26,00:18:56,returned,2368
TXN588215,CUST4869,Indranil Mander,31,Male,P3150,Rice,Groceries,2,7128,Cash,2023-07-13,03:56:12,returned,14256
TXN392366,CUST1437,Navya Soni,33,Male,P6197,Notebook,Books,5,15605,Credit Card,2023-09-06,23:22:42,cancelled,78025
TXN398230,CUST9254,Aarush Bajwa,45,Male,P8053,Bed,Furniture,3,10230,UPI,2023-12-30,18:03:14,returned,30690
TXN726811,CUST4360,Hiran Suri,36,Male,P7110,Notebook,Books,4,6760,Cash,2023-02-14,21:18:24,cancelled,27040
TXN860795,CUST3948,Rohan Kalla,50,Male,P5293,Handbag,Accessories,5,18965,Credit Card,2023-10-25,12:28:23,pending,94825
TXN288754,CUST1255,Riya Som,57,Male,P1128,Textbook,Books,5,15880,Cash,2023-03-27,12:27:23,returned,79400
TXN586594,CUST9494,Ehsaan Ram,25,Male,P4479,Shirt,Clothing,4,11832,Cash,2023-11-26,22:05:45,pending,47328
TXN142853,CUST2831,Rohan Raval,53,Male,P1757,T-Shirt,Clothing,2,1040,UPI,2023-11-02,17:12:32,pending,2080
TXN223433,CUST2544,Ryan Shah,50,Male,P8078,Jacket,Clothing,5,12040,EMI,2023-02-27,13:28:24,delivered,60200
TXN110962,CUST5781,Dhruv Sarna,49,Male,P2593,Jeans,Clothing,2,9692,EMI,2023-04-05,04:56:36,pending,19384
TXN934713,CUST7654,Mamooty Arya,52,Male,P2932,Smartphone,Electronics,3,8859,UPI,2023-05-05,09:20:34,delivered,26577
TXN280606,CUST5781,Dhruv Sarna,49,Male,P7505,Wallet,Accessories,5,17145,Debit Card,2023-11-15,08:40:36,cancelled,85725
TXN443205,CUST6396,Jayan Vasa,56,Male,P7892,Smartwatch,Electronics,3,10413,EMI,2023-02-15,20:10:05,returned,31239
TXN290964,CUST1176,Kartik Chakraborty,39,Male,P2379,Handbag,Accessories,5,12550,Credit Card,2023-06-28,11:51:31,cancelled,62750
TXN891732,CUST7147,Adah Ghose,23,Male,P7913,Bed,Furniture,4,3504,Cash,2023-08-26,15:20:46,pending,14016
TXN517775,CUST4431,Miraya Choudhary,54,Female,P9332,Belt,Accessories,1,2057,UPI,2023-09-29,23:15:13,pending,2057
TXN293558,CUST8789,Amira Vora,22,Female,P2232,Comics,Books,5,13525,Credit Card,2023-03-25,07:30:12,delivered,67625
TXN761648,CUST1166,Gokul Din,39,Female,P9965,Smartphone,Electronics,2,2510,UPI,2023-01-01,00:07:06,pending,5020
TXN646436,CUST4157,Faiyaz Anne,32,Female,P7751,T-Shirt,Clothing,5,6005,Credit Card,2023-07-21,06:36:22,pending,30025
TXN109567,CUST2477,Jayan Goswami,50,Female,P2859,Sweater,Clothing,5,6615,EMI,2023-01-24,14:12:38,delivered,33075
TXN877431,CUST5513,Uthkarsh Aurora,37,Female,P6971,Jeans,Clothing,1,4971,Debit Card,2023-08-20,01:39:58,pending,4971
TXN770567,CUST1931,Saanvi Swamy,28,Male,P4132,Watch,Accessories,1,1504,EMI,2023-02-10,22:58:40,delivered,1504
TXN217040,CUST3837,Oorja Kuruvilla,49,Male,P6190,Shirt,Clothing,2,8502,Debit Card,2023-04-27,05:45:05,returned,17004
TXN305539,CUST2365,Tushar Chakrabarti,50,Male,P8174,Shirt,Clothing,2,1808,Credit Card,2023-04-18,02:32:55,returned,3616
TXN827366,CUST1437,Navya Soni,33,Male,P3326,T-Shirt,Clothing,4,18156,Credit Card,2023-07-03,15:03:59,pending,72624
TXN231533,CUST2831,Rohan Raval,53,Male,P3779,Fruits,Groceries,4,18212,EMI,2023-04-14,08:43:16,returned,72848
TXN780600,CUST9635,Vihaan Golla,55,Male,P8335,Textbook,Books,5,23835,UPI,2023-01-07,14:59:50,delivered,119175
TXN600465,CUST2687,Lakshay Subramaniam,27,Male,P6120,Textbook,Books,4,16772,Debit Card,2023-09-01,04:21:53,delivered,67088
TXN904233,CUST1622,Rati Jayaraman,35,Male,P3644,Textbook,Books,4,14732,EMI,2023-06-21,19:45:38,delivered,58928
TXN661770,CUST5204,Romil Grewal,36,Male,P3069,Smartwatch,Electronics,3,13623,Cash,2023-10-17,03:54:06,pending,40869
TXN434546,CUST5926,Urvi Ram,55,Male,P2251,Comics,Books,2,6776,Debit Card,2023-11-15,02:17:32,returned,13552
TXN757320,CUST1622,Rati Jayaraman,35,Male,P3591,Vegetables,Groceries,2,7124,UPI,2023-09-27,01:58:40,delivered,14248
TXN140999,CUST5410,Onkar Devan,44,Male,P2285,Wheat,Groceries,4,4696,Debit Card,2023-08-12,10:54:33,cancelled,18784
TXN387694,CUST5531,Azad Apte,35,Male,P4097,Sweater,Clothing,5,24840,UPI,2023-03-23,14:17:53,cancelled,124200
TXN243438,CUST8063,Bhamini Mahajan,59,Male,P4381,Laptop,Electronics,1,4789,UPI,2023-07-16,09:51:58,returned,4789
TXN144445,CUST1176,Kartik Chakraborty,39,Male,P4254,Sofa,Furniture,2,1002,UPI,2023-09-21,23:46:20,cancelled,2004
TXN192802,CUST6278,Zoya Bajaj,22,Male,P4655,Smartwatch,Electronics,3,1458,Credit Card,2023-03-07,07:49:01,cancelled,4374
TXN725474,CUST2993,Keya Samra,19,Male,P6519,Smartphone,Electronics,2,1004,Cash,2023-01-12,10:25:57,pending,2008
TXN150640,CUST5070,Lakshay Bawa,38,Male,P6909,Tablet,Electronics,5,10330,Credit Card,2023-10-06,21:43:50,delivered,51650
TXN977900,CUST9494,Ehsaan Ram,25,Male,P8212,Milk,Groceries,3,12342,Cash,2023-08-13,07:46:18,returned,37026
TXN667094,CUST3787,Taran Andra,19,Female,P9892,Watch,Accessories,2,2330,UPI,2023-12-16,09:12:43,pending,4660
TXN132039,CUST3080,Gokul Mangal,37,Female,P4546,Smartwatch,Electronics,3,14352,EMI,2023-03-18,10:08:59,cancelled,43056
TXN334216,CUST5469,Shanaya Bhatnagar,58,Female,P5854,Vegetables,Groceries,2,1450,UPI,2023-11-28,06:48:10,returned,2900
TXN249625,CUST9245,Aarna Sibal,57,Female,P6710,Wardrobe,Furniture,4,5912,Debit Card,2023-03-04,23:46:46,returned,23648
TXN772760,CUST3890,Shalv Sen,56,Female,P1725,Notebook,Books,2,7494,Credit Card,2023-01-01,18:17:43,cancelled,14988
TXN865509,CUST6582,Devansh Khosla,57,Female,P1917,Dining Table,Furniture,4,16732,Cash,2023-08-01,10:22:27,delivered,66928
TXN308898,CUST3050,Sahil Bhandari,51,Female,P2903,Sofa,Furniture,5,13915,UPI,2023-01-02,17:34:22,cancelled,69575
TXN537338,CUST3267,Stuvan Singh,34,Female,P5657,Laptop,Electronics,3,11715,Debit Card,2023-10-12,01:56:33,pending,35145
TXN357463,CUST3890,Shalv Sen,56,Female,P8419,Novel,Books,4,15904,EMI,2023-10-25,17:18:26,cancelled,63616
TXN494922,CUST7135,Raunak Sani,56,Female,P4167,Wardrobe,Furniture,5,17240,UPI,2023-08-16,22:00:00,delivered,86200
TXN613159,CUST5750,Uthkarsh Ramaswamy,25,Female,P4694,Sweater,Clothing,1,858,EMI,2023-12-04,16:58:40,pending,858
TXN818385,CUST5516,Aarav Bawa,19,Female,P5029,Dining Table,Furniture,1,2766,UPI,2023-02-13,14:00:08,cancelled,2766
TXN190908,CUST5252,Darshit Mann,57,Female,P6495,Shirt,Clothing,3,2508,Debit Card,2023-12-20,12:39:49,delivered,7524
TXN522112,CUST3099,Jiya Goyal,54,Female,P5996,Magazine,Books,2,9578,Credit Card,2023-05-18,10:20:00,returned,19156
TXN760535,CUST7617,Anahita Master,47,Female,P7615,Wheat,Groceries,2,4336,UPI,2023-08-21,02:52:18,pending,8672
TXN290303,CUST1687,Dharmajan Bhardwaj,32,Female,P4735,Rice,Groceries,2,4788,Debit Card,2023-06-10,07:00:04,cancelled,9576
TXN821796,CUST3964,Yakshit Agarwal,39,Female,P9796,Textbook,Books,1,227,Cash,2023-07-21,20:36:25,pending,227
TXN647992,CUST3119,Zain Sura,34,Female,P3442,Watch,Accessories,5,24125,UPI,2023-08-27,07:17:01,returned,120625
TXN470447,CUST6582,Devansh Khosla,57,Female,P8229,Sunglasses,Accessories,3,2061,UPI,2023-12-30,03:22:45,delivered,6183
TXN198206,CUST8459,Shamik Sampath,30,Female,P2133,Belt,Accessories,1,1061,UPI,2023-05-27,14:11:43,cancelled,1061
TXN719891,CUST6949,Priyansh Kakar,31,Female,P9431,Magazine,Books,2,9368,UPI,2023-08-01,18:55:34,returned,18736
TXN959387,CUST1498,Tejas Gour,19,Female,P5502,Shirt,Clothing,3,3492,EMI,2023-08-29,16:16:54,cancelled,10476
